iteration,loss,pure_loss,dist,x1,x2,x3,x4,x5,x6
0,0.7939252599874155,0.8206989750797419,3.1883676129535976,-0.33191198118970355,0.8812979737686328,-1.9995425007306205,-0.7906697094726407,-1.4129764367315478,-1.6306456209248088
1,1.0255789842556455,1.0543444936062005,4.177525667846053,-1.9602045316160912,-1.0594761264462609,1.628991371411646,1.9004728861447266,1.85644352434909,1.6658441100631984
2,0.7587772432872808,0.7120166311794045,2.8436890891558475,-0.6813404383022863,-0.8848922798823,1.0862599601764678,0.6644034882468488,1.3016061815279354,-1.8771619929707382
3,0.8481104280801081,0.7512655128855315,2.8366548473438624,-0.9254082671582318,-0.566228497274978,1.0974405845655975,0.5258763484382962,1.645999478286563,-1.6368810274086005
4,0.7062010711201266,0.7292805434677518,2.9008284669919,-0.39012414253144634,-1.2554090911828055,1.069462833675829,0.8571783006845224,0.8989168873271347,-2.0
5,0.6109173481796939,0.7854967797075711,2.9601630980771203,-0.11556637129049951,-1.563088346214151,1.0373393452758926,0.9701539670501442,0.5373017457009053,-2.0
6,0.9282655564260854,0.8990374323418979,3.1493172327335905,0.20689958449389856,-1.9134013100539131,1.0015593815382884,1.0931001943416372,0.12766280349381232,-2.0
7,0.7076164415681345,0.7603170731628959,2.923291021728439,-0.20836346964423913,-1.4627719072546237,1.0460580948760212,0.9330554484808307,0.6520561985049129,-1.9931146770265105
8,0.6550419990029692,0.7839857012246441,3.033098259757531,-0.010077225072212093,-1.4940427663804452,1.1429031324785743,0.9989498962746279,0.8144269455321598,-2.0
9,0.7774742500786983,0.7320090213923156,2.9487321545485297,-0.0515182337610689,-1.2868286054405162,1.075066372334283,1.173124284081041,0.7102471684237264,-2.0
10,0.9001247626311139,0.8246708860321577,3.0501963258797278,-0.14854064331269257,-1.671053390752229,1.1313403766877772,0.7617632280246314,0.7930949536186511,-2.0
11,0.5938505298784498,0.7121807777848027,2.7954028825218638,-0.3947300120183359,-1.2855754371571735,0.9073737364116141,1.0014492336346725,0.42371408228267127,-2.0
12,0.7194180271417449,0.7223045986744434,2.8044592004657316,-0.46145704551593614,-1.296052381572097,0.8911440750746484,1.0188533183330075,0.3742955778833843,-2.0
13,0.5448831983888502,0.6353379107550412,2.63491207352973,-0.20118371589501005,-1.1497001996505758,0.8381742963021117,0.837509736213323,0.42013984502923796,-2.0
14,0.6679656634311271,0.6023452354403627,2.5617585372647422,-0.165106517997206,-1.0827650120526862,0.7893639951941465,0.7713631854714724,0.3806177726126494,-2.0
15,0.7248610031157903,0.6439567421811476,2.646557837704107,-0.21295025259676836,-1.2184231343336596,0.5874737434226929,0.9277536753055613,0.5181827502903817,-2.0
16,0.6856420918802203,0.6465531121373265,2.674984915980168,-0.24204276975824546,-1.0637520869527948,1.105321027373345,0.8098563762919162,0.2962923759707916,-2.0
17,0.4460106476072474,0.5862603094143422,2.3760430367918657,-0.26192557182118037,-1.1319625379286942,0.8872601810802223,0.8341496366463201,0.3725044209503108,-1.6351882250566954
18,0.5390964717153968,0.5567611483432805,2.2530138929426706,-0.26888648975992235,-1.1074005572426748,0.8787552198086916,0.8161821923051753,0.3468027337085755,-1.4895634997377731
19,0.49702091898477574,0.45561416275247213,1.9616085854954044,-0.3428811361657993,-0.8741541304345315,0.8077597888528549,0.7978074385549587,0.1732606814375517,-1.2834342508137073
20,0.23908550379898674,0.33520029559954645,1.615319694290958,-0.2642721739356364,-0.6799572686284259,0.7611992077856256,0.744979932386375,-0.048433984433692734,-0.9696962726786889
21,0.25023341437774216,0.2055752992449955,1.258071176259939,-0.15768846982724738,-0.33172141136411537,0.709873999728845,0.6876589842567968,-0.4289564503304806,-0.5357599517152842
22,0.02594528585707684,0.20944297344099505,1.294078992874076,-0.1217517001810402,-0.23333849586083444,0.7651380268365711,0.7103002472228912,-0.5298021339859087,-0.4844761781121214
23,0.427168890036882,0.37112160938373395,1.7881822397047973,0.13220048829297681,0.2992814219215165,1.1113292211465136,0.8254979178311164,-1.0735241191399485,-0.1469554330080105
24,0.06621058991451284,0.18878760336793687,1.0181634109957347,-0.3091123560035205,-0.6157033941563581,0.1994697386914397,0.34209801095859493,-0.6364210900282776,0.012829017597757009
25,0.21976733729221476,0.1100049503978281,0.7900476129223102,0.11762976795634561,-0.5332559552950566,0.036478182811455095,0.40462001777741907,-0.37027464568859725,0.15435421817978368
26,0.5606410282005237,0.4585247550559718,1.503786306125257,-0.8036601875444516,-0.65947932407816,0.4094292350801845,0.2994696709638287,-0.9508354850443734,-0.1385210329667581
27,0.008273169738061109,0.15596418582546878,1.0795467438709172,0.22902825274988192,-0.18465108987931989,0.1527432883051163,0.9411845377035588,-0.25185163714256054,-0.32601090991729964
28,0.3303805440287626,0.19446597389809595,1.1935771091459657,0.2897278718611198,-0.11814269295760838,0.056522715307527616,1.096278884040749,-0.19470678496882465,-0.289470963643212
29,0.3261603236392946,0.18483519510284663,0.8726031895713934,0.4922319647268809,-0.27153094243994946,0.483258577683797,0.1664732237150588,-0.2326511551677759,-0.3606053514980132
30,0.3587579917318025,0.3601848345953468,1.5963412068431464,0.20777657674202876,-0.8313822946375113,0.4673281821526425,1.155325945287708,-0.5030316432548982,0.08788127890120023
31,0.09732452935754804,0.13781848830835153,0.797973201266803,-0.39180844956723937,0.26217143826419465,0.09301968864694832,0.6185859659524144,-0.038668584549805596,-0.1473668435091391
32,0.11629508196537466,0.13794151678903432,0.9207465239671568,-0.25351170157987135,0.42512087912137675,-0.3489095960758315,0.4613271743164935,0.045723755356960716,0.5158748752305784
33,0.3226052375450541,0.3863467220646839,1.5255035948901283,-0.5484242519504803,0.6461058234921877,-0.47628918763790673,1.161000957364981,-0.17870349225351534,-0.04722045465644098
34,0.10656034765150932,0.09077578970653166,0.7897875677929664,-0.10106234227296262,0.37176024684631237,0.3779092553906369,0.1940164108341369,0.3014280754270162,0.45169510340593666
35,0.3394076368799224,0.24518842313131173,1.5071728920303509,0.23069743418372113,0.4773876786173812,-0.4157788656285686,-0.38168066698681713,0.4490111215831223,1.2125537681588692
36,0.20324287986964515,0.3039846558660272,1.248312588855155,0.004183008744969019,1.027183517805887,0.4924172050306064,0.39416861511649426,0.3123848048168152,-0.08793733818221039
37,0.9905490987802222,0.9853138997427062,3.2011979894936626,1.3917186774571864,2.0,0.07947440724347965,1.3458704170283058,0.8526755012028109,1.3289276953863873
38,0.13086990927766762,0.09759900744701555,0.5066764437403063,-0.42620274135232084,0.09409020461352524,-0.018352282364671568,0.03907629653285527,0.25354591582342234,-0.008365443886683144
39,0.515872694450563,0.5303049696714468,1.4911408473368857,-0.888974518165857,0.8923432362285033,0.40925770954462903,-0.516908838330538,0.007432989425834702,0.4496743400593841
